#,Squadra,Giocate,Min,Totale,Media,40 Min
1,"(2001) 
Kinder Bologna",36,7225,3121,27.8,27.7
2,"(2001) 
Benetton Treviso",36,7250,3359,27.6,27.4
3,"(2001) 
Fabriano Basket",36,7275,2983,25.9,25.6
4,"(2000) 
Paf Bologna",34,6900,2750,27.4,27
5,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,30.6,30.2
6,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,30.6,30.2
7,"(2002) 
Benetton Treviso",34,6825,3093,26.9,26.8
8,"(2001) 
Montepaschi Siena",36,7300,2975,25.3,25
9,"(2005) 
Benetton Treviso",34,6875,2862,26.6,26.3
10,"(2000) 
Kinder Bologna",34,6850,3018,26.6,26.4
11,"(2000) 
Montepaschi Siena",34,6875,2810,26.5,26.2
12,"(2001) 
Skipper Bologna",36,7200,3075,24.9,24.9
13,"(2004) 
Benetton Treviso",34,6825,2836,26.4,26.3
14,"(2004) 
Pompea Napoli",34,6900,2885,26.3,25.9
15,"(2001) 
Adecco Milano",36,7300,2953,24.8,24.5
16,"(2001) 
Scavolini Pesaro",36,7275,3003,24.8,24.5
17,"(2001) 
Metis Varese",36,7200,3086,24.5,24.5
18,"(2005) 
Armani Jeans Milano",34,6850,2826,25.9,25.7
19,"(2002) 
Virtus Bologna",34,6850,2659,25.9,25.7
20,"(2002) 
Montepaschi Siena",34,6850,2813,25.8,25.6
21,"(2002) 
Skipper Bologna",34,6800,2796,25.8,25.8
22,"(2005) 
Snaidero Udine",34,6850,2819,25.8,25.6
23,"(2004) 
Montepaschi Siena",34,6825,2875,25.8,25.7
24,"(2004) 
Eurofiditalia R.Calabria",34,6875,2720,25.7,25.5
25,"(2001) 
Fillattice Imola",36,7325,2856,24.3,23.9
26,"(2001) 
Würth Roma",36,7225,2813,24.2,24.1
27,"(2003) 
Teramo Basket",34,6875,3098,25.6,25.3
28,"(2005) 
Angelico Biella",34,6850,2730,25.6,25.4
29,"(2005) 
Navigo.it Teramo",34,6800,2786,25.6,25.6
30,"(2002) 
Pippo Milano",34,6850,2743,25.5,25.3
31,"(2001) 
Lauretana Biella",36,7300,2966,24.1,23.8
32,"(2001) 
Viola Reggio Calabria",36,7250,2972,24.1,23.9
33,"(2001) 
Müller Verona",36,7225,2852,24.1,24
34,"(2003) 
Benetton Treviso",34,6625,2943,25.5,26.1
35,"(2011) 
Canadian Solar Bologna",32,6450,2414,27.1,26.9
36,"(2007) 
Air Avellino",34,6825,2878,25.4,25.3
37,"(2023) 
Umana Reyer Venezia",30,6025,2488,28.8,28.6
38,"(2006) 
Tisettanta Cantu'",34,6900,2679,25.3,25
39,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2526,28.7,28.5
40,"(2000) 
Scavolini Pesaro",34,6875,2969,25.3,25
41,"(2007) 
Montepaschi Siena",34,6825,2998,25.3,25.2
42,"(2007) 
Pierrel Capo d'Orlando",34,6875,2941,25.3,25
43,"(2002) 
Pompea Napoli",34,6850,2735,25.2,25.1
44,"(2018) 
Sidigas Avellino",30,6025,2470,28.6,28.4
45,"(2004) 
Armani Jeans Milano",34,6825,2680,25.1,25.1
46,"(2005) 
Montepaschi Siena",34,6850,2763,25.1,24.9
47,"(2007) 
Siviglia Wear Teramo",34,6850,2845,25.1,24.9
48,"(2001) 
Coop Nordest Trieste",36,7250,2861,23.6,23.5
49,"(2000) 
Benetton Treviso",34,6850,2964,25,24.8
50,"(2006) 
Armani Jeans Milano",34,6800,2663,25,25
51,"(2006) 
Climamio Bologna",34,6850,2764,25,24.8
52,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,28.3,27.8
53,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,28.3,27.8
54,"(2003) 
Montepaschi Siena",34,6825,3014,24.9,24.8
55,"(2006) 
Benetton Treviso",34,6800,2582,24.9,24.9
56,"(2006) 
Snaidero Cucine Udine",34,6800,2753,24.9,24.9
57,"(2011) 
EA7 Armani Milano",32,6400,2532,26.5,26.5
58,"(2005) 
Carpisa Napoli",34,6875,3051,24.9,24.6
59,"(2017) 
Sidigas Avellino",30,6175,2492,28.2,27.4
60,"(2021) 
GeVi Napoli Basket",30,6075,2393,28.2,27.9
61,"(2006) 
Angelico Biella",34,6850,2740,24.9,24.7
62,"(2004) 
Climamio Bologna",34,6925,2897,24.9,24.4
63,"(2014) 
EA7 Emporio Armani Milano",30,6000,2584,28.2,28.2
64,"(2006) 
Siviglia Wear Teramo",34,6800,2758,24.8,24.8
65,"(2014) 
Acqua Vitasnella Cantù",30,6100,2389,28.1,27.6
66,"(2001) 
De Vizia Avellino",36,7250,2869,23.4,23.2
67,"(2005) 
Basket Livorno",34,6925,2764,24.7,24.3
68,"(2006) 
Montepaschi Siena",34,6875,2943,24.7,24.5
69,"(2002) 
Viola Reggio Calabria",34,6850,2607,24.7,24.5
70,"(2007) 
Armani Jeans Milano",34,6800,2708,24.7,24.7
71,"(2011) 
Sidigas Avellino",32,6475,2480,26.2,25.9
72,"(2007) 
Tisettanta Cantu'",34,6875,2708,24.6,24.3
73,"(2005) 
VidiVici Bologna",34,6825,2887,24.6,24.5
74,"(2003) 
Pompea Napoli",34,6825,2858,24.5,24.4
75,"(2001) 
Oregon Scientific Cantu'",36,7225,2979,23.1,23
76,"(2023) 
Openjobmetis Varese",30,6000,2618,27.7,27.7
77,"(2000) 
Müller Verona",34,6850,3056,24.4,24.2
78,"(2000) 
Viola Reggio Calabria",34,6825,2939,24.4,24.3
79,"(2005) 
BT Roseto",34,6800,2464,24.4,24.4
80,"(1989) 
Scavolini Pesaro",30,6025,2944,27.6,27.5
81,"(2007) 
Angelico Biella",34,6875,2725,24.4,24.1
82,"(2006) 
Eldo Napoli",34,6875,2648,24.4,24.1
83,"(2000) 
BingoSNAI Montecatini",34,6850,2806,24.4,24.2
84,"(2014) 
Openjobmetis Varese",30,6150,2418,27.6,26.9
85,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,27.6,27.3
86,"(2000) 
Lineltex Imola",34,6900,2894,24.3,24
87,"(2004) 
Sedima Roseto",34,6850,2692,24.3,24.1
88,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,27.6,27.5
89,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,27.6,27.5
90,"(1992) 
Panasonic R.Calabria",30,6075,2688,27.5,27.2
91,"(2017) 
Openjobmetis Varese",30,6050,2355,27.5,27.3
92,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,27.5,27.4
93,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,27.5,27.4
94,"(2006) 
Air Avellino",34,6825,2648,24.2,24.1
95,"(2018) 
Umana Reyer Venezia",30,6075,2440,27.4,27.1
96,"(2007) 
Upim Bologna",34,6850,2669,24.1,24
97,"(2002) 
Lottomatica Roma",34,6825,2670,24.1,24.1
98,"(2001) 
Mabo Prefabbricati Livorno",36,7250,2979,22.8,22.6
99,"(2006) 
Legea Scafati",34,6850,2748,24.1,23.9
100,"(2007) 
Snaidero Cucine Udine",34,6825,2591,24.1,24
101,"(2007) 
Cimberio Varese",34,6975,2656,24.1,23.5
102,"(2002) 
Metis Varese",34,6825,2695,24.1,24
103,"(2001) 
Snaidero Udine",36,7225,2858,22.7,22.6
104,"(2005) 
Whirlpool Varese",34,6875,2620,24.1,23.8
105,"(2007) 
Scavolini Spar Pesaro",34,6825,2762,24.1,24
106,"(2002) 
Snaidero Udine",34,6850,2656,24,23.9
107,"(2018) 
Banco di Sardegna Sassari",30,5875,2593,27.2,27.8
108,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2296,27.2,26.8
109,"(2000) 
Poliform Cantu'",34,6900,2676,24,23.6
110,"(2004) 
Snaidero Cucine Udine",34,6825,2675,24,23.9
111,"(2018) 
Happy Casa Brindisi",30,6075,2454,27.2,26.8
112,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,27.2,26.9
113,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,27.2,26.9
114,"(1989) 
Arimo Bologna",30,6025,2716,27.2,27.1
115,"(2002) 
Acegas Trieste",34,6875,2680,23.9,23.7
116,"(2000) 
Telit Trieste",34,6625,2683,23.9,24.6
117,"(2007) 
La Fortezza Bologna",34,6850,2684,23.9,23.7
118,"(2003) 
Oregon Scientific Cantu'",34,6825,2835,23.9,23.8
119,"(2002) 
Air Avellino",34,6900,2728,23.9,23.5
120,"(2018) 
Alma Trieste",30,6050,2634,27,26.8
121,"(2005) 
Air Avellino",34,6800,2589,23.8,23.8
122,"(2022) 
Openjobmetis Varese",30,6050,2726,27,26.8
123,"(2022) 
Openjobmetis Varese",30,6050,2726,27,26.8
124,"(2016) 
EA7 Emporio Armani Milano",30,6000,2584,27,27
125,"(2006) 
Whirlpool Varese",34,6900,2747,23.8,23.4
126,"(2005) 
Climamio Bologna",34,6875,2929,23.8,23.5
127,"(2004) 
Lauretana Biella",34,6800,2747,23.8,23.8
128,"(2020) 
Virtus Segafredo Bologna",28,5600,2397,28.9,28.9
129,"(2006) 
Upea Capo d'Orlando",34,6825,2524,23.8,23.7
130,"(2016) 
The Flexx Pistoia",30,6075,2306,26.9,26.6
131,"(2005) 
Lottomatica Roma",34,6900,2740,23.7,23.4
132,"(2016) 
Pasta Reggia Caserta",30,6075,2337,26.9,26.6
133,"(1995) 
Scavolini Pesaro",32,6475,2791,25.2,24.9
134,"(2014) 
Upea Capo d'Orlando",30,6000,2094,26.9,26.9
135,"(2004) 
Lottomatica Roma",34,6850,2761,23.7,23.5
136,"(2003) 
Skipper Bologna",34,6770,2947,23.7,23.8
137,"(2018) 
Germani Basket Brescia",30,6050,2408,26.8,26.6
138,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2311,26.8,26.6
139,"(1989) 
A. Ranger Varese",30,6025,2860,26.8,26.7
140,"(2004) 
Sicc Cucine Jesi",34,6850,2751,23.6,23.5
141,"(2003) 
Euro Roseto",34,6570,2841,23.6,24.5
142,"(1992) 
Phonola Caserta",30,6075,2541,26.8,26.5
143,"(2023) 
Germani Brescia",30,6025,2618,26.8,26.7
144,"(2003) 
Sicilia Messina",34,6900,2768,23.6,23.2
145,"(2004) 
Navigo.it Teramo",34,6825,2758,23.6,23.5
146,"(2002) 
Carifac Fabriano",34,6925,2460,23.6,23.1
147,"(2007) 
Premiata Montegranaro",34,6850,2853,23.6,23.4
148,"(2000) 
Vip Rimini",34,6800,2914,23.6,23.6
149,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,26.7,26.5
150,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,26.7,26.5
151,"(2020) 
Happy Casa Brindisi",28,5600,2395,28.6,28.6
152,"(2003) 
Lottomatica Roma",34,6925,2712,23.5,23.1
153,"(2000) 
Adecco Milano",34,6875,2870,23.5,23.3
154,"(2006) 
VidiVici Bologna",34,6850,2779,23.5,23.4
155,"(2004) 
Vertical Vision Cantu'",34,6850,2911,23.5,23.4
156,"(2004) 
Scavolini Pesaro",34,6800,2709,23.5,23.5
157,"(2023) 
Virtus Segafredo Bologna",30,6050,2668,26.7,26.4
